id,date,store_nbr,item_nbr,unit_sales,onpromotion,family,class,perishable,outlier_flag,holiday_flag,expanding_mean,lag_7,lag_30,rolling_std_7,lag_1,lag_2,lag_5,lag_10,lag_12,rolling_mean_7,dcoilwtico
17874025,2014-01-25,51,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.7086220250959765,5.0,4.0,2.6367367999823106,5.0,5.0,5.0,4.0,4.0,3.4285714285714284,96.66
17875187,2014-01-25,51,1158720,14.0,0.0,GROCERY I,1040,0,0,0,42.632558139534886,8.0,160.0,20.366873196676885,42.0,54.0,8.0,160.0,82.0,34.142857142857146,96.66
17904635,2014-01-26,24,106716,5.0,0.0,GROCERY I,1032,0,0,0,3.7144390430009495,1.0,2.0,2.4494897427831797,1.0,5.0,1.0,2.0,3.0,4.0,96.66
17905707,2014-01-26,24,1158720,7.0,0.0,GROCERY I,1040,0,0,0,42.467592592592595,35.0,3.0,22.777390627758816,14.0,42.0,35.0,3.0,54.0,30.142857142857142,96.66
17907396,2014-01-26,26,106716,2.0,0.0,GROCERY I,1032,0,0,0,3.706750975543546,2.0,5.0,2.4494897427831797,5.0,1.0,2.0,5.0,3.0,4.0,96.66
17908211,2014-01-26,26,1158720,32.0,0.0,GROCERY I,1040,0,0,0,42.41935483870968,14.0,3.0,21.638809931188145,7.0,14.0,14.0,3.0,8.0,32.714285714285715,96.66
17908610,2014-01-26,27,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.7035958372598694,2.0,3.0,2.3401261667248807,2.0,5.0,2.0,3.0,1.0,4.142857142857143,96.66
17909632,2014-01-26,27,1158720,29.0,0.0,GROCERY I,1040,0,0,0,42.357798165137616,16.0,4.0,20.492739713185557,32.0,7.0,16.0,4.0,2.0,34.57142857142857,96.66
17911192,2014-01-26,28,1158720,19.0,0.0,GROCERY I,1040,0,0,0,42.25114155251141,64.0,14.0,16.36488691710136,29.0,32.0,64.0,14.0,5.0,28.142857142857142,96.66
17911644,2014-01-26,30,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.6915798557609367,8.0,5.0,1.8644544714716094,3.0,2.0,8.0,5.0,4.0,3.142857142857143,96.66
17912330,2014-01-26,30,1158720,24.0,0.0,GROCERY I,1040,0,0,0,42.16818181818182,54.0,15.0,11.739230119965923,19.0,29.0,54.0,15.0,2.0,23.857142857142858,96.66
17914545,2014-01-26,32,1158720,22.0,0.0,GROCERY I,1040,0,0,0,42.07692307692308,42.0,15.0,8.60232526704212,24.0,19.0,42.0,15.0,2.0,21.0,96.66
17915890,2014-01-26,34,106716,6.0,0.0,GROCERY I,1032,0,0,0,3.7017941041867735,5.0,4.0,2.058663459163552,1.0,3.0,5.0,4.0,3.0,3.2857142857142856,96.66
17916803,2014-01-26,34,1158720,107.0,0.0,GROCERY I,1040,0,0,0,42.369369369369366,14.0,25.0,33.0540682605246,22.0,24.0,14.0,25.0,10.0,34.285714285714285,96.66
17917222,2014-01-26,35,106716,2.0,0.0,GROCERY I,1032,0,0,0,3.6942972138599592,5.0,2.0,1.9518001458970666,6.0,1.0,5.0,2.0,4.0,2.857142857142857,96.66
17917816,2014-01-26,35,1158720,46.0,0.0,GROCERY I,1040,0,0,0,42.38565022421525,7.0,22.0,30.90538556858414,107.0,22.0,7.0,22.0,9.0,39.857142857142854,96.66
17918092,2014-01-26,36,106716,5.0,0.0,GROCERY I,1032,0,0,0,3.700023980465837,1.0,1.0,1.9023794624226846,2.0,6.0,1.0,1.0,1.0,3.4285714285714284,96.66
17918961,2014-01-26,36,1158720,99.0,0.0,GROCERY I,1040,0,0,0,42.638392857142854,32.0,10.0,37.69552202785329,46.0,107.0,32.0,10.0,21.0,49.42857142857143,96.66
17941326,2014-01-26,51,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.6969671071886934,5.0,5.0,1.7728105208558373,5.0,2.0,5.0,5.0,5.0,3.142857142857143,96.66
17970443,2014-01-27,24,106716,6.0,0.0,GROCERY I,1032,0,0,0,3.706980293679177,2.0,5.0,1.976047040118709,3.0,5.0,2.0,5.0,1.0,3.7142857142857144,95.82
17971507,2014-01-27,24,1158720,4.0,0.0,GROCERY I,1040,0,0,0,42.46666666666667,29.0,4.0,40.993611581271814,99.0,46.0,29.0,4.0,48.0,45.857142857142854,95.82
17973140,2014-01-27,26,106716,5.0,0.0,GROCERY I,1032,0,0,0,3.712577781585328,3.0,8.0,2.0000000000000013,6.0,3.0,3.0,8.0,3.0,4.0,95.82
17974068,2014-01-27,27,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.7008856359750464,1.0,2.0,2.0000000000000013,5.0,6.0,1.0,2.0,1.0,4.0,95.82
17974993,2014-01-27,27,1158720,6.0,0.0,GROCERY I,1040,0,0,0,42.30530973451327,19.0,4.0,42.67317658670364,4.0,99.0,19.0,4.0,80.0,44.0,95.82
17975452,2014-01-27,28,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.68929385212966,6.0,6.0,2.058663459163552,1.0,5.0,6.0,6.0,2.0,3.2857142857142856,95.82
17976303,2014-01-27,28,1158720,29.0,0.0,GROCERY I,1040,0,0,0,42.24669603524229,24.0,20.0,42.323020866167944,6.0,4.0,24.0,20.0,36.0,44.714285714285715,95.82
17976703,2014-01-27,30,106716,4.0,0.0,GROCERY I,1032,0,0,0,3.690621656180388,2.0,3.0,1.9880595947760111,1.0,1.0,2.0,3.0,3.0,3.5714285714285716,95.82
17977315,2014-01-27,30,1158720,7.0,0.0,GROCERY I,1040,0,0,0,42.0921052631579,22.0,11.0,44.01082118016401,29.0,6.0,22.0,11.0,6.0,42.57142857142857,95.82
17978801,2014-01-27,32,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.679172202324301,5.0,2.0,2.0816659994661335,4.0,1.0,5.0,2.0,4.0,3.0,95.82
17979317,2014-01-27,32,1158720,5.0,0.0,GROCERY I,1040,0,0,0,41.930131004366814,107.0,24.0,35.109352979892094,7.0,29.0,107.0,24.0,6.0,28.0,95.82
17980648,2014-01-27,34,106716,7.0,0.0,GROCERY I,1032,0,0,0,3.6932435065517404,3.0,3.0,2.572750982712401,1.0,4.0,3.0,3.0,6.0,3.5714285714285716,95.82
17981535,2014-01-27,34,1158720,76.0,0.0,GROCERY I,1040,0,0,0,42.07826086956522,46.0,26.0,39.258605365423854,5.0,7.0,46.0,26.0,6.0,32.285714285714285,95.82
17981948,2014-01-27,35,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.6903184284650243,6.0,2.0,2.3401261667248794,7.0,1.0,6.0,2.0,1.0,3.142857142857143,95.82
17982450,2014-01-27,35,1158720,75.0,0.0,GROCERY I,1040,0,0,0,42.22077922077922,99.0,13.0,33.01226323367599,76.0,5.0,99.0,13.0,27.0,28.857142857142858,95.82
17982692,2014-01-27,36,106716,2.0,0.0,GROCERY I,1032,0,0,0,3.683216250194163,5.0,6.0,2.214669705568283,3.0,7.0,5.0,6.0,8.0,2.7142857142857144,95.82
17983534,2014-01-27,36,1158720,47.0,0.0,GROCERY I,1040,0,0,0,42.241379310344826,4.0,76.0,31.585861816114157,75.0,76.0,4.0,76.0,28.0,35.0,95.82
18004445,2014-01-27,51,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.671989403959041,1.0,5.0,2.214669705568283,2.0,3.0,1.0,5.0,3.0,2.7142857142857144,95.82
18033172,2014-01-28,24,106716,2.0,0.0,GROCERY I,1032,0,0,0,3.665022781442545,1.0,5.0,2.1157009420498154,1.0,2.0,1.0,5.0,1.0,2.857142857142857,97.49
18034213,2014-01-28,24,1158720,11.0,0.0,GROCERY I,1040,0,0,0,42.107296137339056,6.0,51.0,30.869155510067866,47.0,75.0,6.0,51.0,111.0,35.714285714285715,97.49
18035802,2014-01-28,26,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.6622633508141527,4.0,1.0,2.0586634591635513,2.0,1.0,4.0,1.0,2.0,2.7142857142857144,97.49
18036789,2014-01-28,27,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.6512622625876476,1.0,5.0,2.0586634591635513,3.0,2.0,1.0,5.0,1.0,2.7142857142857144,97.49
18037678,2014-01-28,27,1158720,11.0,0.0,GROCERY I,1040,0,0,0,41.97435897435897,29.0,12.0,32.24090864842649,11.0,47.0,29.0,12.0,11.0,33.142857142857146,97.49
18039014,2014-01-28,28,1158720,11.0,0.0,GROCERY I,1040,0,0,0,41.84255319148936,7.0,3.0,31.731762666211175,11.0,11.0,7.0,3.0,174.0,33.714285714285715,97.49
18039411,2014-01-28,30,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.640351718297164,7.0,3.0,0.8997354108424358,1.0,3.0,7.0,3.0,3.0,1.8571428571428572,97.49
18040037,2014-01-28,30,1158720,6.0,0.0,GROCERY I,1040,0,0,0,41.690677966101696,5.0,8.0,31.582846459370664,11.0,11.0,5.0,8.0,37.0,33.857142857142854,97.49
18041567,2014-01-28,32,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.6377273260090606,3.0,5.0,0.8997354108424358,1.0,1.0,3.0,5.0,3.0,1.8571428571428572,97.49
18042072,2014-01-28,32,1158720,11.0,0.0,GROCERY I,1040,0,0,0,41.561181434599156,76.0,4.0,26.22884635191514,6.0,11.0,76.0,4.0,32.0,24.571428571428573,97.49
18043338,2014-01-28,34,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.62696109202535,2.0,1.0,0.9511897312113401,3.0,1.0,2.0,1.0,10.0,1.7142857142857142,97.49
18044213,2014-01-28,34,1158720,126.0,0.0,GROCERY I,1040,0,0,0,41.91596638655462,75.0,8.0,43.78138330169018,11.0,6.0,75.0,8.0,4.0,31.857142857142858,97.49
18044623,2014-01-28,35,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.6244124697000437,1.0,2.0,0.9999999999999987,1.0,3.0,1.0,2.0,3.0,2.0,97.49
18045089,2014-01-28,35,1158720,15.0,0.0,GROCERY I,1040,0,0,0,41.80334728033473,47.0,35.0,43.607011231812486,126.0,11.0,47.0,35.0,16.0,27.285714285714285,97.49
18045310,2014-01-28,36,106716,4.0,0.0,GROCERY I,1032,0,0,0,3.6259330669887078,2.0,2.0,1.253566341056017,3.0,1.0,2.0,2.0,8.0,2.2857142857142856,97.49
18046147,2014-01-28,36,1158720,61.0,0.0,GROCERY I,1040,0,0,0,41.88333333333333,11.0,14.0,44.57898287630289,15.0,126.0,11.0,14.0,16.0,34.42857142857143,97.49
18066643,2014-01-28,51,106716,2.0,0.0,GROCERY I,1032,0,0,0,3.6193768852669788,3.0,8.0,1.214985792587911,4.0,3.0,3.0,8.0,1.0,2.142857142857143,97.49
18067645,2014-01-28,51,1158720,1.0,0.0,GROCERY I,1040,0,0,0,41.71369294605809,11.0,16.0,45.60336244912932,61.0,15.0,11.0,16.0,85.0,33.0,97.49
18094875,2014-01-29,24,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.6088572993823727,1.0,5.0,1.214985792587911,2.0,4.0,1.0,5.0,4.0,2.142857142857143,97.34
18095956,2014-01-29,24,1158720,8.0,0.0,GROCERY I,1040,0,0,0,41.574380165289256,11.0,64.0,45.85795875256957,1.0,61.0,11.0,64.0,19.0,32.57142857142857,97.34
18097707,2014-01-29,26,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.598421870184843,1.0,5.0,1.214985792587911,1.0,2.0,1.0,5.0,2.0,2.142857142857143,97.34
18098323,2014-01-29,26,1158720,3.0,0.0,GROCERY I,1040,0,0,0,41.415637860082306,6.0,54.0,46.16069241042118,8.0,1.0,6.0,54.0,41.0,32.142857142857146,97.34
18098658,2014-01-29,27,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.5880695918175727,3.0,1.0,1.2149857925879106,1.0,1.0,3.0,1.0,2.0,1.8571428571428572,97.34
18099592,2014-01-29,27,1158720,11.0,0.0,GROCERY I,1040,0,0,0,41.290983606557376,11.0,42.0,46.16069241042118,3.0,8.0,11.0,42.0,54.0,32.142857142857146,97.34
18100083,2014-01-29,28,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.5857359823262334,1.0,5.0,1.214985792587911,1.0,1.0,1.0,5.0,8.0,2.142857142857143,97.34
18100909,2014-01-29,28,1158720,22.0,0.0,GROCERY I,1040,0,0,0,41.21224489795918,126.0,14.0,20.548432914411904,11.0,3.0,126.0,14.0,25.0,17.285714285714285,97.34
18101291,2014-01-29,30,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.5834208203407543,3.0,2.0,1.214985792587911,3.0,1.0,3.0,2.0,4.0,2.142857142857143,97.34
18101909,2014-01-29,30,1158720,20.0,0.0,GROCERY I,1040,0,0,0,41.1260162601626,15.0,7.0,20.542638584173922,22.0,11.0,15.0,7.0,55.0,18.0,97.34
18103375,2014-01-29,32,106716,4.0,0.0,GROCERY I,1032,0,0,0,3.5850608958512233,4.0,3.0,1.214985792587911,3.0,3.0,4.0,3.0,3.0,2.142857142857143,97.34
18103836,2014-01-29,32,1158720,106.0,0.0,GROCERY I,1040,0,0,0,41.388663967611336,61.0,32.0,36.82778454218643,20.0,22.0,61.0,32.0,8.0,24.428571428571427,97.34
18105038,2014-01-29,34,106716,5.0,0.0,GROCERY I,1032,0,0,0,3.5906096766518067,2.0,1.0,1.6183471874253739,4.0,3.0,2.0,1.0,8.0,2.5714285714285716,97.34
18105898,2014-01-29,34,1158720,73.0,0.0,GROCERY I,1040,0,0,0,41.516129032258064,1.0,29.0,39.173606274779196,106.0,20.0,1.0,29.0,3.0,34.714285714285715,97.34
18106287,2014-01-29,35,106716,4.0,0.0,GROCERY I,1032,0,0,0,3.592208857602386,1.0,6.0,1.5275252316519468,5.0,4.0,1.0,6.0,2.0,3.0,97.34
18106724,2014-01-29,35,1158720,13.0,0.0,GROCERY I,1040,0,0,0,41.40160642570281,8.0,19.0,38.64736792614782,73.0,106.0,8.0,19.0,1.0,35.42857142857143,97.34
18106913,2014-01-29,36,106716,4.0,0.0,GROCERY I,1032,0,0,0,3.5937955935650225,1.0,2.0,1.272418020560704,4.0,5.0,1.0,2.0,5.0,3.4285714285714284,97.34
18107715,2014-01-29,36,1158720,11.0,0.0,GROCERY I,1040,0,0,0,41.28,3.0,24.0,37.63357163870719,13.0,73.0,3.0,24.0,8.0,36.57142857142857,97.34
18128369,2014-01-29,51,106716,2.0,0.0,GROCERY I,1032,0,0,0,3.5876180912643827,1.0,5.0,0.975900072948534,4.0,4.0,1.0,5.0,5.0,3.5714285714285716,97.34
18156322,2014-01-30,24,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.5853492955452153,3.0,3.0,0.975900072948534,2.0,4.0,3.0,3.0,3.0,3.5714285714285716,98.25
18157337,2014-01-30,24,1158720,23.0,0.0,GROCERY I,1040,0,0,0,41.20717131474104,11.0,22.0,36.53178655050175,11.0,13.0,11.0,22.0,11.0,38.285714285714285,98.25
18158954,2014-01-30,26,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.575405644408503,3.0,6.0,1.3801311186847087,3.0,2.0,3.0,6.0,2.0,3.2857142857142856,98.25
18159581,2014-01-30,26,1158720,2.0,0.0,GROCERY I,1040,0,0,0,41.051587301587304,22.0,107.0,38.7335218420131,23.0,11.0,22.0,107.0,14.0,35.42857142857143,98.25
18160790,2014-01-30,27,1158720,3.0,0.0,GROCERY I,1040,0,0,0,40.901185770750985,20.0,46.0,40.36087214122103,2.0,23.0,20.0,46.0,19.0,33.0,98.25
18161250,2014-01-30,28,106716,4.0,0.0,GROCERY I,1032,0,0,0,3.5770324427057885,4.0,5.0,1.3801311186847087,1.0,3.0,4.0,5.0,4.0,3.2857142857142856,98.25
18162092,2014-01-30,28,1158720,827.0,0.0,GROCERY I,1040,0,0,0,43.996062992125985,106.0,99.0,305.6735731680665,3.0,2.0,106.0,99.0,46.0,136.0,98.25
18162478,2014-01-30,30,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.5671964410160717,5.0,1.0,1.380131118684708,4.0,1.0,5.0,1.0,1.0,2.7142857142857144,98.25
18163147,2014-01-30,30,1158720,14.0,0.0,GROCERY I,1040,0,0,0,43.87843137254902,73.0,4.0,308.50059813170384,827.0,3.0,73.0,4.0,46.0,127.57142857142857,98.25
18164652,2014-01-30,32,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.5650398005559345,4.0,1.0,1.272418020560703,1.0,4.0,4.0,1.0,8.0,2.5714285714285716,98.25
18165180,2014-01-30,32,1158720,13.0,0.0,GROCERY I,1040,0,0,0,43.7578125,13.0,6.0,308.50059813170384,14.0,827.0,13.0,6.0,54.0,127.57142857142857,98.25
18166463,2014-01-30,34,106716,2.0,0.0,GROCERY I,1032,0,0,0,3.5591116194932226,4.0,4.0,1.1126972805283724,3.0,1.0,4.0,4.0,2.0,2.2857142857142856,98.25
18167321,2014-01-30,34,1158720,80.0,0.0,GROCERY I,1040,0,0,0,43.8988326848249,11.0,29.0,305.2402644600136,13.0,14.0,11.0,29.0,3.0,137.42857142857142,98.25
18167720,2014-01-30,35,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.549454594514003,2.0,1.0,1.2149857925879104,2.0,3.0,2.0,1.0,3.0,2.142857142857143,98.25
18168185,2014-01-30,35,1158720,14.0,0.0,GROCERY I,1040,0,0,0,43.78294573643411,23.0,7.0,305.82098716483824,80.0,13.0,23.0,7.0,10.0,136.14285714285714,98.25
18168409,2014-01-30,36,106716,5.0,0.0,GROCERY I,1032,0,0,0,3.5549077727301155,3.0,7.0,1.6183471874253734,1.0,2.0,3.0,7.0,4.0,2.4285714285714284,98.25
18169231,2014-01-30,36,1158720,34.0,0.0,GROCERY I,1040,0,0,0,43.745173745173744,2.0,5.0,303.7135241669438,14.0,80.0,2.0,5.0,6.0,140.71428571428572,98.25
18189815,2014-01-30,51,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.5528294664652087,1.0,3.0,1.496026483086191,5.0,1.0,1.0,3.0,1.0,2.7142857142857144,98.25
18190862,2014-01-30,51,1158720,7.0,0.0,GROCERY I,1040,0,0,0,43.603846153846156,3.0,76.0,303.4148503758038,34.0,14.0,3.0,76.0,231.0,141.28571428571428,98.25
18218863,2014-01-31,24,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.5433039833813833,4.0,2.0,1.4960264830861902,3.0,5.0,4.0,2.0,4.0,2.2857142857142856,97.55
18219961,2014-01-31,24,1158720,3.0,0.0,GROCERY I,1040,0,0,0,43.44827586206897,827.0,75.0,26.72612419124208,7.0,34.0,827.0,75.0,37.0,23.571428571428573,97.55
18221830,2014-01-31,26,106716,7.0,0.0,GROCERY I,1032,0,0,0,3.55615415444688,1.0,1.0,2.1930626551751344,1.0,3.0,1.0,1.0,4.0,3.142857142857143,97.55
18222578,2014-01-31,26,1158720,10.0,0.0,GROCERY I,1040,0,0,0,43.3206106870229,14.0,47.0,27.006172134038433,3.0,7.0,14.0,47.0,16.0,23.0,97.55
18222955,2014-01-31,27,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.554094324245225,3.0,2.0,2.1930626551751344,7.0,1.0,3.0,2.0,3.0,3.142857142857143,97.55
18223878,2014-01-31,27,1158720,6.0,0.0,GROCERY I,1040,0,0,0,43.1787072243346,13.0,11.0,27.56205120571848,10.0,3.0,13.0,11.0,55.0,22.0,97.55
18224361,2014-01-31,28,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.552049695742475,2.0,3.0,2.1380899352993956,3.0,7.0,2.0,3.0,5.0,3.2857142857142856,97.55
18225238,2014-01-31,28,1158720,21.0,0.0,GROCERY I,1040,0,0,0,43.09469696969697,80.0,11.0,10.783585409579489,6.0,10.0,80.0,11.0,50.0,13.571428571428571,97.55
18225632,2014-01-31,30,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.5500201012728336,1.0,1.0,1.9023794624226849,3.0,3.0,1.0,1.0,4.0,3.5714285714285716,97.55
18226240,2014-01-31,30,1158720,20.0,0.0,GROCERY I,1040,0,0,0,43.00754716981132,14.0,11.0,11.058287131635513,21.0,6.0,14.0,11.0,27.0,14.428571428571429,97.55
18227781,2014-01-31,32,106716,2.0,0.0,GROCERY I,1032,0,0,0,3.544342371964142,5.0,1.0,1.8644544714716094,3.0,3.0,5.0,1.0,4.0,3.142857142857143,97.55
18228317,2014-01-31,32,1158720,16.0,0.0,GROCERY I,1040,0,0,0,42.90601503759399,34.0,6.0,7.151423434732317,20.0,21.0,34.0,6.0,10.0,11.857142857142858,97.55
18229572,2014-01-31,34,106716,13.0,0.0,GROCERY I,1032,0,0,0,3.5788520713365357,3.0,3.0,4.157609203101501,2.0,3.0,3.0,3.0,1.0,4.571428571428571,97.55
18230477,2014-01-31,34,1158720,54.0,0.0,GROCERY I,1040,0,0,0,42.947565543071164,7.0,11.0,17.047552540439014,16.0,20.0,7.0,11.0,5.0,18.571428571428573,97.55
18230898,2014-01-31,35,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.5694744274407664,1.0,1.0,4.157609203101501,13.0,2.0,1.0,1.0,5.0,4.571428571428571,97.55
18231401,2014-01-31,35,1158720,31.0,0.0,GROCERY I,1040,0,0,0,42.90298507462686,3.0,126.0,16.040128250288248,54.0,16.0,3.0,126.0,12.0,22.571428571428573,97.55
18231633,2014-01-31,36,106716,10.0,0.0,GROCERY I,1032,0,0,0,3.592773433138445,7.0,3.0,4.582575694955842,1.0,13.0,7.0,3.0,3.0,5.0,97.55
18232505,2014-01-31,36,1158720,29.0,0.0,GROCERY I,1040,0,0,0,42.85130111524163,10.0,15.0,15.140610794749199,31.0,54.0,10.0,15.0,11.0,25.285714285714285,97.55
18253980,2014-01-31,51,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.5906334568455263,3.0,4.0,4.582575694955842,10.0,1.0,3.0,4.0,4.0,5.0,97.55
18255100,2014-01-31,51,1158720,2.0,0.0,GROCERY I,1040,0,0,0,42.7,6.0,61.0,16.038643809190226,29.0,31.0,6.0,61.0,20.0,24.714285714285715,97.55
18279466,2014-02-01,24,106716,4.0,0.0,GROCERY I,1032,0,0,0,3.5921059983676646,3.0,2.0,4.525062483125564,3.0,10.0,3.0,2.0,8.0,5.142857142857143,97.55
18280593,2014-02-01,24,1158720,9.0,0.0,GROCERY I,1040,0,0,0,42.57564575645756,21.0,1.0,17.10750322714123,2.0,29.0,21.0,1.0,19.0,23.0,97.55
18281911,2014-02-01,26,106716,9.0,0.0,GROCERY I,1032,0,0,0,3.6114891309900026,3.0,1.0,4.6188021535170085,4.0,3.0,3.0,1.0,5.0,6.0,97.55
18282819,2014-02-01,26,1158720,19.0,0.0,GROCERY I,1040,0,0,0,42.4889705882353,20.0,8.0,17.140872901037003,9.0,2.0,20.0,8.0,7.0,22.857142857142858,97.55
18282970,2014-02-01,27,106716,2.0,0.0,GROCERY I,1032,0,0,0,3.6057338126650387,2.0,1.0,4.6188021535170085,9.0,4.0,2.0,1.0,1.0,6.0,97.55
18284005,2014-02-01,27,1158720,12.0,0.0,GROCERY I,1040,0,0,0,42.37728937728938,16.0,3.0,17.4710645135915,19.0,9.0,16.0,3.0,116.0,22.285714285714285,97.55
18284163,2014-02-01,28,106716,6.0,0.0,GROCERY I,1032,0,0,0,3.6142543329046646,13.0,1.0,3.464101615137756,2.0,9.0,13.0,1.0,4.0,5.0,97.55
18285184,2014-02-01,28,1158720,55.0,0.0,GROCERY I,1040,0,0,0,42.42335766423358,54.0,11.0,17.77504939380934,12.0,19.0,54.0,11.0,37.0,22.428571428571427,97.55
18285328,2014-02-01,30,106716,2.0,0.0,GROCERY I,1032,0,0,0,3.6085300267596128,1.0,3.0,3.2877840272018815,6.0,2.0,1.0,3.0,2.0,5.142857142857143,97.55
18286064,2014-02-01,30,1158720,18.0,0.0,GROCERY I,1040,0,0,0,42.334545454545456,31.0,22.0,17.405527310379366,55.0,12.0,31.0,22.0,160.0,20.571428571428573,97.55
18287289,2014-02-01,32,106716,7.0,0.0,GROCERY I,1032,0,0,0,3.620514019597918,10.0,3.0,2.690370836538199,2.0,6.0,10.0,3.0,5.0,4.714285714285714,97.55
18287943,2014-02-01,32,1158720,28.0,0.0,GROCERY I,1040,0,0,0,42.28260869565217,29.0,20.0,17.328753973834797,18.0,55.0,29.0,20.0,3.0,20.428571428571427,97.55
18288992,2014-02-01,34,106716,6.0,0.0,GROCERY I,1032,0,0,0,3.628892491359897,3.0,4.0,2.60950643025148,7.0,2.0,3.0,4.0,3.0,5.142857142857143,97.55
18289970,2014-02-01,34,1158720,148.0,0.0,GROCERY I,1040,0,0,0,42.664259927797836,2.0,106.0,49.48304182820018,28.0,18.0,2.0,106.0,3.0,41.285714285714285,97.55
18290111,2014-02-01,35,106716,7.0,0.0,GROCERY I,1032,0,0,0,3.6407209387586343,4.0,5.0,2.636736799982313,6.0,7.0,4.0,5.0,5.0,5.571428571428571,97.55
18290820,2014-02-01,35,1158720,56.0,0.0,GROCERY I,1040,0,0,0,42.71223021582734,9.0,73.0,47.521924764610624,148.0,28.0,9.0,73.0,4.0,48.0,97.55
18290916,2014-02-01,36,106716,8.0,0.0,GROCERY I,1032,0,0,0,3.6559631732384994,9.0,4.0,2.439750182371336,7.0,6.0,9.0,4.0,4.0,5.428571428571429,97.55
18291879,2014-02-01,36,1158720,22.0,0.0,GROCERY I,1040,0,0,0,42.63799283154122,19.0,13.0,47.22942988877833,56.0,148.0,19.0,13.0,14.0,48.42857142857143,97.55
18309655,2014-02-01,51,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.6536775872690272,2.0,4.0,2.225394561056751,8.0,7.0,2.0,4.0,2.0,5.571428571428571,97.55
18310814,2014-02-01,51,1158720,2.0,0.0,GROCERY I,1040,0,0,0,42.49285714285714,12.0,11.0,48.644972333565086,22.0,56.0,12.0,11.0,15.0,47.0,97.55
18333702,2014-02-02,24,106716,1.0,0.0,GROCERY I,1032,0,0,0,3.6444634289798987,6.0,2.0,2.7945525240230897,3.0,8.0,6.0,2.0,1.0,4.857142857142857,97.55
18334771,2014-02-02,24,1158720,6.0,0.0,GROCERY I,1040,0,0,0,42.362989323843415,55.0,23.0,50.78057371344525,2.0,22.0,55.0,23.0,15.0,40.0,97.55
18335921,2014-02-02,26,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.6422334517169923,2.0,3.0,2.645751311064593,1.0,3.0,2.0,3.0,5.0,5.0,97.55
18336801,2014-02-02,26,1158720,13.0,0.0,GROCERY I,1040,0,0,0,42.258865248226954,18.0,2.0,51.17523582656695,6.0,2.0,18.0,2.0,25.0,39.285714285714285,97.55
18336948,2014-02-02,27,106716,2.0,0.0,GROCERY I,1032,0,0,0,3.6365705777455544,7.0,1.0,2.690370836538198,3.0,1.0,7.0,1.0,5.0,4.285714285714286,97.55
18337998,2014-02-02,27,1158720,8.0,0.0,GROCERY I,1040,0,0,0,42.13780918727915,28.0,3.0,52.4526997807138,13.0,6.0,28.0,3.0,22.0,36.42857142857143,97.55
18338171,2014-02-02,28,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.6343830499869787,6.0,4.0,2.6095064302514777,2.0,3.0,6.0,4.0,8.0,3.857142857142857,97.55
18339231,2014-02-02,28,1158720,82.0,0.0,GROCERY I,1040,0,0,0,42.278169014084504,148.0,827.0,30.31501278244791,8.0,13.0,148.0,827.0,10.0,27.0,97.55
18339372,2014-02-02,30,106716,3.0,0.0,GROCERY I,1032,0,0,0,3.6322105052952423,7.0,1.0,2.214669705568282,3.0,2.0,7.0,1.0,2.0,3.2857142857142856,97.55
18340076,2014-02-02,30,1158720,28.0,0.0,GROCERY I,1040,0,0,0,42.228070175438596,56.0,14.0,27.57414247684438,82.0,8.0,56.0,14.0,4.0,23.0,97.55
