id,store_nbr,item_nbr,unit_sales,onpromotion,class,perishable,dcoilwtico,outlier_flag,holiday_flag,expanding_mean,lag_1,lag_2,lag_5,lag_10,lag_12,lag_30,rolling_std_7,day_of_week,month,is_weekend
17837939,24,1158720,8.0,0,1040.0,0.0,96.66,0,0,23.22488038277512,3.0,12.0,13.0,4.0,10.0,10.0,26.882460204874423,5,1,1
17839898,26,106716,3.0,0,1032.0,0.0,96.66,0,0,23.176610978520287,5.0,1.0,6.0,6.0,8.0,4.0,1.8644544714716156,5,1,1
17840744,26,1158720,4.0,0,1040.0,0.0,96.66,0,0,23.13095238095238,8.0,3.0,76.0,20.0,4.0,5.0,28.269114898469095,5,1,1
17841155,27,106716,5.0,0,1032.0,0.0,96.66,0,0,23.08788598574822,3.0,5.0,5.0,3.0,2.0,1.0,1.7043362064927015,5,1,1
17842157,27,1158720,8.0,0,1040.0,0.0,96.66,0,0,23.0521327014218,4.0,8.0,51.0,11.0,4.0,12.0,28.64977353853803,5,1,1
17842684,28,106716,1.0,0,1032.0,0.0,96.66,0,0,23.0,5.0,3.0,5.0,2.0,6.0,5.0,1.9023794624226902,5,1,1
17843648,28,1158720,35.0,0,1040.0,0.0,96.66,0,0,23.028301886792452,8.0,4.0,12.0,24.0,20.0,11.0,18.400310556385143,5,1,1
17844080,30,106716,2.0,0,1032.0,0.0,96.66,0,0,22.978823529411766,1.0,5.0,1.0,3.0,3.0,3.0,1.864454471471615,5,1,1
17844770,30,1158720,14.0,0,1040.0,0.0,96.66,0,0,22.95774647887324,35.0,8.0,3.0,26.0,11.0,20.0,10.878112581386675,5,1,1
17846412,32,106716,2.0,0,1032.0,0.0,96.66,0,0,22.908665105386415,2.0,1.0,5.0,2.0,2.0,4.0,1.7043362064926992,5,1,1
17846977,32,1158720,16.0,0,1040.0,0.0,96.66,0,0,22.89252336448598,14.0,35.0,8.0,13.0,24.0,19.0,10.98267033189276,5,1,1
17848347,34,106716,8.0,0,1032.0,0.0,96.66,0,0,22.85780885780886,2.0,2.0,3.0,6.0,3.0,8.0,2.429971585175829,5,1,1
17849283,34,1158720,64.0,0,1040.0,0.0,96.66,0,0,22.953488372093023,16.0,14.0,4.0,76.0,26.0,7.0,21.390919301690115,5,1,1
17849718,35,106716,5.0,0,1032.0,0.0,96.66,0,0,22.91183294663573,8.0,2.0,5.0,5.0,2.0,5.0,2.429971585175829,5,1,1
17850332,35,1158720,54.0,0,1040.0,0.0,96.66,0,0,22.983796296296298,64.0,16.0,8.0,51.0,13.0,116.0,23.58268129672382,5,1,1
17850597,36,106716,5.0,0,1032.0,0.0,96.66,0,0,22.942263279445726,5.0,8.0,1.0,5.0,6.0,1.0,2.449489742783184,5,1,1
17851485,36,1158720,42.0,0,1040.0,0.0,96.66,0,0,22.986175115207374,54.0,64.0,35.0,12.0,76.0,37.0,21.45316049532296,5,1,1
17874025,51,106716,1.0,0,1032.0,0.0,96.66,0,0,22.935632183908044,5.0,5.0,2.0,1.0,5.0,4.0,2.6367367999823146,5,1,1
17875187,51,1158720,14.0,0,1040.0,0.0,96.66,0,0,22.915137614678898,42.0,54.0,14.0,3.0,51.0,160.0,20.366873196676863,5,1,1
17904635,24,106716,5.0,0,1032.0,0.0,96.66,0,0,22.874141876430205,1.0,5.0,2.0,5.0,5.0,2.0,2.449489742783184,6,1,1
17905707,24,1158720,7.0,0,1040.0,0.0,96.66,0,0,22.837899543378995,14.0,42.0,16.0,8.0,12.0,3.0,22.7773906277588,6,1,1
17907396,26,106716,2.0,0,1032.0,0.0,96.66,0,0,22.790432801822323,5.0,1.0,8.0,3.0,1.0,5.0,2.449489742783184,6,1,1
17908211,26,1158720,32.0,0,1040.0,0.0,96.66,0,0,22.811363636363637,7.0,14.0,64.0,4.0,3.0,3.0,21.638809931188124,6,1,1
17908610,27,106716,3.0,0,1032.0,0.0,96.66,0,0,22.766439909297052,2.0,5.0,5.0,5.0,5.0,3.0,2.340126166724885,6,1,1
17909632,27,1158720,29.0,0,1040.0,0.0,96.66,0,0,22.78054298642534,32.0,7.0,54.0,8.0,8.0,4.0,20.492739713185536,6,1,1
17911192,28,1158720,19.0,0,1040.0,0.0,96.66,0,0,22.772009029345373,29.0,32.0,42.0,35.0,4.0,14.0,16.36488691710133,6,1,1
17911644,30,106716,1.0,0,1032.0,0.0,96.66,0,0,22.722972972972972,3.0,2.0,5.0,1.0,3.0,5.0,1.8644544714716151,6,1,1
17912330,30,1158720,24.0,0,1040.0,0.0,96.66,0,0,22.725842696629215,19.0,29.0,14.0,14.0,8.0,15.0,11.739230119965884,6,1,1
17914545,32,1158720,22.0,0,1040.0,0.0,96.66,0,0,22.72421524663677,24.0,19.0,7.0,16.0,35.0,15.0,8.602325267042067,6,1,1
17915890,34,106716,6.0,0,1032.0,0.0,96.66,0,0,22.686800894854585,1.0,3.0,1.0,2.0,5.0,4.0,2.058663459163557,6,1,1
17916803,34,1158720,107.0,0,1040.0,0.0,96.66,0,0,22.875,22.0,24.0,32.0,64.0,14.0,25.0,33.05406826052459,6,1,1
17917222,35,106716,2.0,0,1032.0,0.0,96.66,0,0,22.828507795100222,6.0,1.0,5.0,2.0,1.0,2.0,1.9518001458970722,6,1,1
17917816,35,1158720,46.0,0,1040.0,0.0,96.66,0,0,22.88,107.0,22.0,29.0,54.0,16.0,22.0,30.905385568584126,6,1,1
17918092,36,106716,5.0,0,1032.0,0.0,96.66,0,0,22.840354767184035,2.0,6.0,2.0,8.0,2.0,1.0,1.9023794624226902,6,1,1
17918961,36,1158720,99.0,0,1040.0,0.0,96.66,0,0,23.008849557522122,46.0,107.0,19.0,42.0,64.0,10.0,37.69552202785328,6,1,1
17941326,51,106716,3.0,0,1032.0,0.0,96.66,0,0,22.96467991169978,5.0,2.0,3.0,5.0,2.0,5.0,1.7728105208558433,6,1,1
17970443,24,106716,6.0,0,1032.0,0.0,95.82,0,0,22.927312775330396,3.0,5.0,1.0,5.0,8.0,5.0,1.9760470401187142,0,1,0
17971507,24,1158720,4.0,0,1040.0,0.0,95.82,0,0,22.885714285714286,99.0,46.0,24.0,14.0,54.0,4.0,40.9936115812718,0,1,0
17973140,26,106716,5.0,0,1032.0,0.0,95.82,0,0,22.846491228070175,6.0,3.0,6.0,1.0,5.0,8.0,2.0000000000000067,0,1,0
17974068,27,106716,1.0,0,1032.0,0.0,95.82,0,0,22.798687089715536,5.0,6.0,2.0,5.0,5.0,2.0,2.0000000000000067,0,1,0
17974993,27,1158720,6.0,0,1040.0,0.0,95.82,0,0,22.762008733624455,4.0,99.0,22.0,7.0,42.0,4.0,42.67317658670363,0,1,0
17975452,28,106716,1.0,0,1032.0,0.0,95.82,0,0,22.714596949891067,1.0,5.0,5.0,2.0,1.0,6.0,2.0586634591635575,0,1,0
17976303,28,1158720,29.0,0,1040.0,0.0,95.82,0,0,22.72826086956522,6.0,4.0,107.0,32.0,14.0,20.0,42.32302086616794,0,1,0
17976703,30,106716,4.0,0,1032.0,0.0,95.82,0,0,22.68763557483731,1.0,1.0,3.0,3.0,5.0,3.0,1.9880595947760165,0,1,0
17977315,30,1158720,7.0,0,1040.0,0.0,95.82,0,0,22.653679653679653,29.0,6.0,46.0,29.0,7.0,11.0,44.010821180163994,0,1,0
17978801,32,106716,1.0,0,1032.0,0.0,95.82,0,0,22.606911447084233,4.0,1.0,6.0,1.0,2.0,2.0,2.081665999466139,0,1,0
17979317,32,1158720,5.0,0,1040.0,0.0,95.82,0,0,22.56896551724138,7.0,29.0,99.0,19.0,32.0,24.0,35.10935297989209,0,1,0
17980648,34,106716,7.0,0,1032.0,0.0,95.82,0,0,22.53548387096774,1.0,4.0,5.0,6.0,3.0,3.0,2.572750982712405,0,1,0
17981535,34,1158720,76.0,0,1040.0,0.0,95.82,0,0,22.65021459227468,5.0,7.0,4.0,24.0,29.0,26.0,39.25860536542384,0,1,0
17981948,35,106716,3.0,0,1032.0,0.0,95.82,0,0,22.60813704496788,7.0,1.0,1.0,2.0,1.0,2.0,2.3401261667248843,0,1,0
17982450,35,1158720,75.0,0,1040.0,0.0,95.82,0,0,22.72008547008547,76.0,5.0,6.0,22.0,19.0,13.0,33.012263233675974,0,1,0
17982692,36,106716,2.0,0,1032.0,0.0,95.82,0,0,22.67590618336887,3.0,7.0,1.0,5.0,6.0,6.0,2.214669705568288,0,1,0
17983534,36,1158720,47.0,0,1040.0,0.0,95.82,0,0,22.727659574468085,75.0,76.0,29.0,107.0,24.0,76.0,31.58586181611414,0,1,0
18004445,51,106716,1.0,0,1032.0,0.0,95.82,0,0,22.681528662420384,2.0,3.0,4.0,3.0,2.0,5.0,2.214669705568288,0,1,0
18033172,24,106716,2.0,0,1032.0,0.0,97.49,0,0,22.63771186440678,1.0,2.0,1.0,6.0,5.0,5.0,2.1157009420498207,1,1,0
18034213,24,1158720,11.0,0,1040.0,0.0,97.49,0,0,22.613107822410146,47.0,75.0,7.0,46.0,22.0,51.0,30.869155510067852,1,1,0
18035802,26,106716,3.0,0,1032.0,0.0,97.49,0,0,22.571729957805907,2.0,1.0,7.0,5.0,3.0,1.0,2.058663459163556,1,1,0
18036789,27,106716,1.0,0,1032.0,0.0,97.49,0,0,22.526315789473685,3.0,2.0,3.0,1.0,6.0,5.0,2.058663459163556,1,1,0
18037678,27,1158720,11.0,0,1040.0,0.0,97.49,0,0,22.502100840336134,11.0,47.0,5.0,99.0,107.0,12.0,32.240908648426476,1,1,0
18039014,28,1158720,11.0,0,1040.0,0.0,97.49,0,0,22.47798742138365,11.0,11.0,76.0,4.0,46.0,3.0,31.73176266621116,1,1,0
18039411,30,106716,1.0,0,1032.0,0.0,97.49,0,0,22.43305439330544,1.0,3.0,2.0,1.0,5.0,3.0,0.8997354108424476,1,1,0
18040037,30,1158720,6.0,0,1040.0,0.0,97.49,0,0,22.39874739039666,11.0,11.0,75.0,6.0,99.0,8.0,31.58284645937065,1,1,0
18041567,32,106716,3.0,0,1032.0,0.0,97.49,0,0,22.358333333333334,1.0,1.0,1.0,4.0,1.0,5.0,0.8997354108424476,1,1,0
18042072,32,1158720,11.0,0,1040.0,0.0,97.49,0,0,22.334719334719335,6.0,11.0,47.0,29.0,4.0,4.0,26.228846351915124,1,1,0
18043338,34,106716,1.0,0,1032.0,0.0,97.49,0,0,22.29045643153527,3.0,1.0,2.0,1.0,1.0,1.0,0.9511897312113513,1,1,0
18044213,34,1158720,126.0,0,1040.0,0.0,97.49,0,0,22.505175983436853,11.0,6.0,11.0,7.0,6.0,8.0,43.78138330169017,1,1,0
18044623,35,106716,3.0,0,1032.0,0.0,97.49,0,0,22.464876033057852,1.0,3.0,3.0,7.0,4.0,2.0,1.0000000000000093,1,1,0
18045089,35,1158720,15.0,0,1040.0,0.0,97.49,0,0,22.449484536082473,126.0,11.0,11.0,5.0,29.0,35.0,43.60701123181247,1,1,0
18045310,36,106716,4.0,0,1032.0,0.0,97.49,0,0,22.411522633744855,3.0,1.0,1.0,3.0,1.0,2.0,1.2535663410560254,1,1,0
18046147,36,1158720,61.0,0,1040.0,0.0,97.49,0,0,22.49075975359343,15.0,126.0,11.0,76.0,7.0,14.0,44.578982876302874,1,1,0
18066643,51,106716,2.0,0,1032.0,0.0,97.49,0,0,22.44877049180328,4.0,3.0,1.0,2.0,7.0,8.0,1.21498579258792,1,1,0
18067645,51,1158720,1.0,0,1040.0,0.0,97.49,0,0,22.404907975460123,61.0,15.0,6.0,75.0,5.0,16.0,45.603362449129314,1,1,0
18094875,24,106716,1.0,0,1032.0,0.0,97.34,0,0,22.36122448979592,2.0,4.0,3.0,1.0,3.0,5.0,1.21498579258792,2,1,0
18095956,24,1158720,8.0,0,1040.0,0.0,97.34,0,0,22.331975560081467,1.0,61.0,11.0,47.0,76.0,64.0,45.857958752569566,2,1,0
18097707,26,106716,1.0,0,1032.0,0.0,97.34,0,0,22.288617886178862,1.0,2.0,1.0,2.0,2.0,5.0,1.21498579258792,2,1,0
18098323,26,1158720,3.0,0,1040.0,0.0,97.34,0,0,22.24949290060852,8.0,1.0,126.0,11.0,75.0,54.0,46.16069241042117,2,1,0
18098658,27,106716,1.0,0,1032.0,0.0,97.34,0,0,22.206477732793523,1.0,1.0,3.0,3.0,1.0,1.0,1.2149857925879195,2,1,0
18099592,27,1158720,11.0,0,1040.0,0.0,97.34,0,0,22.183838383838385,3.0,8.0,15.0,11.0,47.0,42.0,46.16069241042117,2,1,0
18100083,28,106716,3.0,0,1032.0,0.0,97.34,0,0,22.14516129032258,1.0,1.0,4.0,1.0,2.0,5.0,1.21498579258792,2,1,0
18100909,28,1158720,22.0,0,1040.0,0.0,97.34,0,0,22.14486921529175,11.0,3.0,61.0,11.0,11.0,14.0,20.548432914411883,2,1,0
18101291,30,106716,3.0,0,1032.0,0.0,97.34,0,0,22.106425702811244,3.0,1.0,2.0,1.0,3.0,2.0,1.21498579258792,2,1,0
18101909,30,1158720,20.0,0,1040.0,0.0,97.34,0,0,22.102204408817634,22.0,11.0,1.0,6.0,11.0,7.0,20.542638584173904,2,1,0
18103375,32,106716,4.0,0,1032.0,0.0,97.34,0,0,22.066,3.0,3.0,1.0,3.0,1.0,3.0,1.21498579258792,2,1,0
18103836,32,1158720,106.0,0,1040.0,0.0,97.34,0,0,22.233532934131738,20.0,22.0,8.0,11.0,11.0,32.0,36.82778454218642,2,1,0
18105038,34,106716,5.0,0,1032.0,0.0,97.34,0,0,22.199203187250998,4.0,3.0,1.0,1.0,1.0,1.0,1.6183471874253805,2,1,0
18105898,34,1158720,73.0,0,1040.0,0.0,97.34,0,0,22.30019880715706,106.0,20.0,3.0,126.0,6.0,29.0,39.17360627477919,2,1,0
18106287,35,106716,4.0,0,1032.0,0.0,97.34,0,0,22.26388888888889,5.0,4.0,1.0,3.0,3.0,6.0,1.5275252316519539,2,1,0
18106724,35,1158720,13.0,0,1040.0,0.0,97.34,0,0,22.245544554455446,73.0,106.0,11.0,15.0,11.0,19.0,38.64736792614781,2,1,0
18106913,36,106716,4.0,0,1032.0,0.0,97.34,0,0,22.209486166007906,4.0,5.0,3.0,4.0,1.0,2.0,1.2724180205607125,2,1,0
18107715,36,1158720,11.0,0,1040.0,0.0,97.34,0,0,22.187376725838263,13.0,73.0,22.0,61.0,126.0,24.0,37.63357163870718,2,1,0
18128369,51,106716,2.0,0,1032.0,0.0,97.34,0,0,22.14763779527559,4.0,4.0,3.0,2.0,3.0,5.0,0.9759000729485451,2,1,0
18156322,24,106716,3.0,0,1032.0,0.0,98.25,0,0,22.110019646365423,2.0,4.0,4.0,1.0,4.0,3.0,0.9759000729485451,3,1,0
18157337,24,1158720,23.0,0,1040.0,0.0,98.25,0,0,22.111764705882354,11.0,13.0,20.0,1.0,15.0,22.0,36.531786550501735,3,1,0
18158954,26,106716,1.0,0,1032.0,0.0,98.25,0,0,22.07045009784736,3.0,2.0,5.0,1.0,2.0,6.0,1.3801311186847165,3,1,0
18159581,26,1158720,2.0,0,1040.0,0.0,98.25,0,0,22.03125,23.0,11.0,106.0,8.0,61.0,107.0,38.73352184201309,3,1,0
18160790,27,1158720,3.0,0,1040.0,0.0,98.25,0,0,21.994152046783626,2.0,23.0,73.0,3.0,1.0,46.0,40.360872141221016,3,1,0
18161250,28,106716,4.0,0,1032.0,0.0,98.25,0,0,21.959143968871594,1.0,3.0,4.0,1.0,1.0,5.0,1.3801311186847165,3,1,0
18162092,28,1158720,827.0,0,1040.0,0.0,98.25,0,0,23.52233009708738,3.0,2.0,13.0,11.0,8.0,99.0,305.6735731680665,3,1,0
18162478,30,106716,1.0,0,1032.0,0.0,98.25,0,0,23.478682170542637,4.0,1.0,4.0,3.0,1.0,1.0,1.3801311186847156,3,1,0
18163147,30,1158720,14.0,0,1040.0,0.0,98.25,0,0,23.46034816247582,827.0,3.0,11.0,22.0,3.0,4.0,308.50059813170384,3,1,0
18164652,32,106716,3.0,0,1032.0,0.0,98.25,0,0,23.42084942084942,1.0,4.0,2.0,3.0,1.0,1.0,1.2724180205607112,3,1,0
18165180,32,1158720,13.0,0,1040.0,0.0,98.25,0,0,23.40077071290944,14.0,827.0,23.0,20.0,11.0,6.0,308.50059813170384,3,1,0
18166463,34,106716,2.0,0,1032.0,0.0,98.25,0,0,23.359615384615385,3.0,1.0,3.0,4.0,3.0,4.0,1.1126972805283817,3,1,0
18167321,34,1158720,80.0,0,1040.0,0.0,98.25,0,0,23.468330134357007,13.0,14.0,2.0,106.0,22.0,29.0,305.2402644600136,3,1,0
18167720,35,106716,1.0,0,1032.0,0.0,98.25,0,0,23.42528735632184,2.0,3.0,1.0,5.0,3.0,1.0,1.214985792587919,3,1,0
18168185,35,1158720,14.0,0,1040.0,0.0,98.25,0,0,23.407265774378587,80.0,13.0,3.0,73.0,20.0,7.0,305.82098716483824,3,1,0
18168409,36,106716,5.0,0,1032.0,0.0,98.25,0,0,23.37213740458015,1.0,2.0,4.0,4.0,4.0,7.0,1.6183471874253799,3,1,0
18169231,36,1158720,34.0,0,1040.0,0.0,98.25,0,0,23.392380952380954,14.0,80.0,827.0,13.0,106.0,5.0,303.7135241669438,3,1,0
18189815,51,106716,3.0,0,1032.0,0.0,98.25,0,0,23.35361216730038,5.0,1.0,1.0,4.0,5.0,3.0,1.496026483086198,3,1,0
18190862,51,1158720,7.0,0,1040.0,0.0,98.25,0,0,23.322580645161292,34.0,14.0,14.0,11.0,73.0,76.0,303.4148503758038,3,1,0
18218863,24,106716,1.0,0,1032.0,0.0,97.55,0,0,23.28030303030303,3.0,5.0,3.0,2.0,4.0,2.0,1.4960264830861971,4,1,0
18219961,24,1158720,3.0,0,1040.0,0.0,97.55,0,0,23.24196597353497,7.0,34.0,13.0,23.0,13.0,75.0,26.726124191242047,4,1,0
18221830,26,106716,7.0,0,1032.0,0.0,97.55,0,0,23.211320754716983,1.0,3.0,2.0,3.0,4.0,1.0,2.1930626551751393,4,1,0
18222578,26,1158720,10.0,0,1040.0,0.0,97.55,0,0,23.1864406779661,3.0,7.0,80.0,2.0,11.0,47.0,27.0061721340384,4,1,0
18222955,27,106716,3.0,0,1032.0,0.0,97.55,0,0,23.148496240601503,7.0,1.0,1.0,1.0,2.0,2.0,2.1930626551751393,4,1,0
18223878,27,1158720,6.0,0,1040.0,0.0,97.55,0,0,23.116322701688556,10.0,3.0,14.0,3.0,23.0,11.0,27.562051205718447,4,1,0
18224361,28,106716,3.0,0,1032.0,0.0,97.55,0,0,23.078651685393258,3.0,7.0,5.0,4.0,3.0,3.0,2.1380899352994005,4,1,0
18225238,28,1158720,21.0,0,1040.0,0.0,97.55,0,0,23.074766355140188,6.0,10.0,34.0,827.0,2.0,11.0,10.783585409579402,4,1,0
18225632,30,106716,3.0,0,1032.0,0.0,97.55,0,0,23.03731343283582,3.0,3.0,3.0,1.0,1.0,1.0,1.9023794624226902,4,1,0
18226240,30,1158720,20.0,0,1040.0,0.0,97.55,0,0,23.0316573556797,21.0,6.0,7.0,14.0,3.0,11.0,11.058287131635428,4,1,0
18227781,32,106716,2.0,0,1032.0,0.0,97.55,0,0,22.992565055762082,3.0,3.0,1.0,3.0,4.0,1.0,1.8644544714716147,4,1,0
18228317,32,1158720,16.0,0,1040.0,0.0,97.55,0,0,22.979591836734695,20.0,21.0,3.0,13.0,827.0,6.0,7.151423434732187,4,1,0
18229572,34,106716,13.0,0,1032.0,0.0,97.55,0,0,22.961111111111112,2.0,3.0,7.0,2.0,1.0,3.0,4.1576092031015035,4,1,0
18230477,34,1158720,54.0,0,1040.0,0.0,97.55,0,0,23.018484288354898,16.0,20.0,10.0,80.0,14.0,11.0,17.04755254043896,4,1,0
18230898,35,106716,1.0,0,1032.0,0.0,97.55,0,0,22.977859778597786,13.0,2.0,3.0,1.0,3.0,1.0,4.1576092031015035,4,1,0
18231401,35,1158720,31.0,0,1040.0,0.0,97.55,0,0,22.992633517495396,54.0,16.0,6.0,14.0,13.0,126.0,16.040128250288188,4,1,0
18231633,36,106716,10.0,0,1032.0,0.0,97.55,0,0,22.96875,1.0,13.0,3.0,5.0,2.0,3.0,4.582575694955843,4,1,0
18232505,36,1158720,29.0,0,1040.0,0.0,97.55,0,0,22.979816513761467,31.0,54.0,21.0,34.0,80.0,15.0,15.140610794749136,4,1,0
18253980,51,106716,3.0,0,1032.0,0.0,97.55,0,0,22.94322344322344,10.0,1.0,3.0,3.0,1.0,4.0,4.582575694955843,4,1,0
18255100,51,1158720,2.0,0,1040.0,0.0,97.55,0,0,22.90493601462523,29.0,31.0,20.0,7.0,14.0,61.0,16.03864380919017,4,1,0
18279466,24,106716,4.0,0,1032.0,0.0,97.55,0,0,22.87043795620438,3.0,10.0,2.0,1.0,5.0,2.0,4.5250624831255655,5,2,1
18280593,24,1158720,9.0,0,1040.0,0.0,97.55,0,0,22.845173041894352,2.0,29.0,16.0,3.0,34.0,1.0,17.107503227141173,5,2,1
18281911,26,106716,9.0,0,1032.0,0.0,97.55,0,0,22.82,4.0,3.0,13.0,7.0,3.0,1.0,4.61880215351701,5,2,1
18282819,26,1158720,19.0,0,1040.0,0.0,97.55,0,0,22.81306715063521,9.0,2.0,54.0,10.0,7.0,8.0,17.140872901036946,5,2,1
18282970,27,106716,2.0,0,1032.0,0.0,97.55,0,0,22.77536231884058,9.0,4.0,1.0,3.0,1.0,1.0,4.61880215351701,5,2,1
18284005,27,1158720,12.0,0,1040.0,0.0,97.55,0,0,22.755877034358047,19.0,9.0,31.0,6.0,3.0,3.0,17.471064513591443,5,2,1
18284163,28,106716,6.0,0,1032.0,0.0,97.55,0,0,22.72563176895307,2.0,9.0,10.0,3.0,7.0,1.0,3.464101615137759,5,2,1
18285184,28,1158720,55.0,0,1040.0,0.0,97.55,0,0,22.783783783783782,12.0,19.0,29.0,21.0,10.0,11.0,17.775049393809287,5,2,1
18285328,30,106716,2.0,0,1032.0,0.0,97.55,0,0,22.746402877697843,6.0,2.0,3.0,3.0,3.0,3.0,3.287784027201884,5,2,1
18286064,30,1158720,18.0,0,1040.0,0.0,97.55,0,0,22.737881508078996,55.0,12.0,2.0,20.0,6.0,22.0,17.40552731037931,5,2,1
18287289,32,106716,7.0,0,1032.0,0.0,97.55,0,0,22.70967741935484,2.0,6.0,4.0,2.0,3.0,3.0,2.6903708365382024,5,2,1
18287943,32,1158720,28.0,0,1040.0,0.0,97.55,0,0,22.719141323792485,18.0,55.0,9.0,16.0,21.0,20.0,17.328753973834743,5,2,1
18288992,34,106716,6.0,0,1032.0,0.0,97.55,0,0,22.689285714285713,7.0,2.0,9.0,13.0,3.0,4.0,2.6095064302514834,5,2,1
18289970,34,1158720,148.0,0,1040.0,0.0,97.55,0,0,22.912655971479502,28.0,18.0,19.0,54.0,20.0,106.0,49.48304182820016,5,2,1
18290111,35,106716,7.0,0,1032.0,0.0,97.55,0,0,22.884341637010674,6.0,7.0,2.0,1.0,2.0,5.0,2.636736799982317,5,2,1
18290820,35,1158720,56.0,0,1040.0,0.0,97.55,0,0,22.94316163410302,148.0,28.0,12.0,31.0,16.0,73.0,47.5219247646106,5,2,1
18290916,36,106716,8.0,0,1032.0,0.0,97.55,0,0,22.916666666666668,7.0,6.0,6.0,10.0,13.0,4.0,2.43975018237134,5,2,1
18291879,36,1158720,22.0,0,1040.0,0.0,97.55,0,0,22.91504424778761,56.0,148.0,55.0,29.0,54.0,13.0,47.229429888778306,5,2,1
18309655,51,106716,3.0,0,1032.0,0.0,97.55,0,0,22.879858657243815,8.0,7.0,2.0,3.0,1.0,4.0,2.2253945610567554,5,2,1
18310814,51,1158720,2.0,0,1040.0,0.0,97.55,0,0,22.843033509700177,22.0,56.0,18.0,2.0,31.0,11.0,48.644972333565065,5,2,1
18333702,24,106716,1.0,0,1032.0,0.0,97.55,0,0,22.804577464788732,3.0,8.0,7.0,4.0,10.0,2.0,2.794552524023093,6,2,1
18334771,24,1158720,6.0,0,1040.0,0.0,97.55,0,0,22.77504393673111,2.0,22.0,28.0,9.0,29.0,23.0,50.78057371344523,6,2,1
18335921,26,106716,3.0,0,1032.0,0.0,97.55,0,0,22.74035087719298,1.0,3.0,6.0,9.0,3.0,3.0,2.6457513110645965,6,2,1
18336801,26,1158720,13.0,0,1040.0,0.0,97.55,0,0,22.723292469352014,6.0,2.0,148.0,19.0,2.0,2.0,51.17523582656693,6,2,1
18336948,27,106716,2.0,0,1032.0,0.0,97.55,0,0,22.687062937062937,3.0,1.0,7.0,2.0,4.0,1.0,2.6903708365382015,6,2,1
18337998,27,1158720,8.0,0,1040.0,0.0,97.55,0,0,22.661431064572426,13.0,6.0,56.0,12.0,9.0,3.0,52.452699780713786,6,2,1
18338171,28,106716,3.0,0,1032.0,0.0,97.55,0,0,22.627177700348433,2.0,3.0,8.0,6.0,9.0,4.0,2.609506430251481,6,2,1
18339231,28,1158720,82.0,0,1040.0,0.0,97.55,0,0,22.730434782608697,8.0,13.0,22.0,55.0,19.0,827.0,30.31501278244788,6,2,1
18339372,30,106716,3.0,0,1032.0,0.0,97.55,0,0,22.696180555555557,3.0,2.0,3.0,2.0,2.0,1.0,2.214669705568286,6,2,1
18340076,30,1158720,28.0,0,1040.0,0.0,97.55,0,0,22.705372616984402,82.0,8.0,2.0,18.0,12.0,14.0,27.574142476844347,6,2,1
18341285,32,106716,3.0,0,1032.0,0.0,97.55,0,0,22.67128027681661,3.0,3.0,1.0,7.0,6.0,3.0,0.7867957924694471,6,2,1
18341891,32,1158720,18.0,0,1040.0,0.0,97.55,0,0,22.66321243523316,28.0,82.0,6.0,28.0,55.0,13.0,27.639688510407627,6,2,1
18342909,34,106716,11.0,0,1032.0,0.0,97.55,0,0,22.643103448275863,3.0,3.0,3.0,6.0,2.0,2.0,3.3022358947782524,6,2,1
18343832,34,1158720,39.0,0,1040.0,0.0,97.55,0,0,22.671256454388985,18.0,28.0,13.0,148.0,18.0,80.0,26.60021482190335,6,2,1
18343969,35,106716,2.0,0,1032.0,0.0,97.55,0,0,22.63573883161512,11.0,3.0,2.0,7.0,7.0,1.0,3.1847852585154253,6,2,1
18344579,35,1158720,69.0,0,1040.0,0.0,97.55,0,0,22.71526586620926,39.0,18.0,8.0,56.0,28.0,14.0,28.610687313858893,6,2,1
18344666,36,106716,6.0,0,1032.0,0.0,97.55,0,0,22.686643835616437,2.0,11.0,3.0,8.0,6.0,5.0,3.25137333621173,6,2,1
18345613,36,1158720,80.0,0,1040.0,0.0,97.55,0,0,22.784615384615385,69.0,39.0,82.0,22.0,148.0,34.0,30.499804839344016,6,2,1
18362889,51,106716,5.0,0,1032.0,0.0,97.55,0,0,22.754266211604097,6.0,2.0,3.0,3.0,7.0,3.0,3.0937725468153925,6,2,1
18364036,51,1158720,11.0,0,1040.0,0.0,97.55,0,0,22.734241908006815,80.0,69.0,28.0,2.0,56.0,7.0,29.88708910613532,6,2,1
18387675,24,1158720,7.0,0,1040.0,0.0,96.44,0,0,22.707482993197278,11.0,80.0,18.0,6.0,22.0,3.0,28.542366171476473,0,2,0
18388777,26,106716,8.0,0,1032.0,0.0,96.44,0,0,22.68251273344652,5.0,6.0,3.0,1.0,8.0,1.0,3.207134902949098,0,2,0
18389532,26,1158720,2.0,0,1040.0,0.0,96.44,0,0,22.647457627118644,7.0,11.0,39.0,13.0,2.0,10.0,31.31407716301738,0,2,0
18389658,27,106716,2.0,0,1032.0,0.0,96.44,0,0,22.612521150592215,8.0,5.0,11.0,3.0,3.0,7.0,3.3523268393901087,0,2,0
18390615,27,1158720,17.0,0,1040.0,0.0,96.44,0,0,22.60304054054054,2.0,7.0,69.0,8.0,6.0,6.0,31.392295081375757,0,2,0
18390770,28,106716,1.0,0,1032.0,0.0,96.44,0,0,22.566610455311974,2.0,8.0,2.0,2.0,1.0,3.0,3.651483716701112,0,2,0
